station_id;shipment_id;data_received;datetime_received;dispatch_window;labeling_start_time;labeling_end_time;hora_received;status_entrega
5003;BR258073289264A;2025-04-01;2025-04-01 09:56:31.000;AM;2200;4000;956;Fora da janela (mais de 2h)
5003;BR2539624842594;2025-04-01;2025-04-01 11:27:04.000;PM1;7000;1000;1127;Está fora depois da janela PM1
5003;BR2539624842594;2025-04-01;2025-04-01 11:27:04.000;AM;2200;4000;1127;Fora da janela (mais de 2h)
5003;BR251003759905X;2025-04-01;2025-04-01 08:45:13.000;PM1;7000;1000;845;Fora da janela (mais de 2h)
5003;BR251003759905X;2025-04-01;2025-04-01 08:45:13.000;AM;2200;4000;845;Fora da janela (mais de 2h)
5003;BR2527693067283;2025-04-01;2025-04-01 23:34:28.000;PM1;7000;1000;2334;Fora da janela (mais de 2h)
5003;BR2527693067283;2025-04-01;2025-04-01 23:34:28.000;AM;2200;4000;2334;Está dentro da janela AM
5003;BR252327572316S;2025-04-01;2025-04-01 23:37:54.000;PM1;7000;1000;2337;Fora da janela (mais de 2h)
5003;BR252327572316S;2025-04-01;2025-04-01 23:37:54.000;AM;2200;4000;2337;Está dentro da janela AM
5003;BR254522510831C;2025-04-01;2025-04-01 23:36:23.000;PM1;7000;1000;2336;Fora da janela (mais de 2h)
5003;BR254522510831C;2025-04-01;2025-04-01 23:36:23.000;AM;2200;4000;2336;Está dentro da janela AM
5003;BR259510146334Z;2025-04-01;2025-04-01 23:50:30.000;PM1;7000;1000;2350;Fora da janela (mais de 2h)
5003;BR259510146334Z;2025-04-01;2025-04-01 23:50:30.000;AM;2200;4000;2350;Está dentro da janela AM
5003;BR257900989314F;2025-04-01;2025-04-01 10:29:30.000;PM1;7000;1000;1029;Está fora depois da janela PM1
5003;BR257900989314F;2025-04-01;2025-04-01 10:29:30.000;AM;2200;4000;1029;Fora da janela (mais de 2h)
5003;BR255473667531V;2025-04-01;2025-04-01 09:13:44.000;PM1;7000;1000;913;Fora da janela (mais de 2h)
5003;BR255473667531V;2025-04-01;2025-04-01 09:13:44.000;AM;2200;4000;913;Fora da janela (mais de 2h)
5003;BR255764135305W;2025-04-01;2025-04-01 09:55:22.000;PM1;7000;1000;955;Fora da janela (mais de 2h)
5003;BR255764135305W;2025-04-01;2025-04-01 09:55:22.000;AM;2200;4000;955;Fora da janela (mais de 2h)
5003;BR254721739955L;2025-04-01;2025-04-01 09:46:04.000;PM1;7000;1000;946;Fora da janela (mais de 2h)
5003;BR254721739955L;2025-04-01;2025-04-01 09:46:04.000;AM;2200;4000;946;Fora da janela (mais de 2h)
5003;BR2500301178621;2025-04-01;2025-04-01 08:38:52.000;PM1;7000;1000;838;Fora da janela (mais de 2h)
5003;BR2500301178621;2025-04-01;2025-04-01 08:38:52.000;AM;2200;4000;838;Fora da janela (mais de 2h)
5003;BR251774967600D;2025-04-01;2025-04-01 23:50:40.000;PM1;7000;1000;2350;Fora da janela (mais de 2h)
5003;BR251774967600D;2025-04-01;2025-04-01 23:50:40.000;AM;2200;4000;2350;Está dentro da janela AM
5003;BR254026511573S;2025-04-01;2025-04-01 09:26:57.000;PM1;7000;1000;926;Fora da janela (mais de 2h)
5003;BR254026511573S;2025-04-01;2025-04-01 09:26:57.000;AM;2200;4000;926;Fora da janela (mais de 2h)
5003;BR2548523026895;2025-04-01;2025-04-01 08:27:58.000;PM1;7000;1000;827;Fora da janela (mais de 2h)
5003;BR2548523026895;2025-04-01;2025-04-01 08:27:58.000;AM;2200;4000;827;Fora da janela (mais de 2h)
5003;BR2513382350252;2025-04-01;2025-04-01 08:57:36.000;PM1;7000;1000;857;Fora da janela (mais de 2h)
5003;BR2513382350252;2025-04-01;2025-04-01 08:57:36.000;AM;2200;4000;857;Fora da janela (mais de 2h)
5003;BR2570832333538;2025-04-01;2025-04-01 12:06:09.000;PM1;7000;1000;1206;Fora da janela (mais de 2h)
5003;BR2570832333538;2025-04-01;2025-04-01 12:06:09.000;AM;2200;4000;1206;Fora da janela (mais de 2h)
5003;BR251167616935N;2025-04-01;2025-04-01 09:14:05.000;PM1;7000;1000;914;Fora da janela (mais de 2h)
5003;BR251167616935N;2025-04-01;2025-04-01 09:14:05.000;AM;2200;4000;914;Fora da janela (mais de 2h)
5003;BR2590361106609;2025-04-01;2025-04-01 09:22:23.000;PM1;7000;1000;922;Fora da janela (mais de 2h)
5003;BR2590361106609;2025-04-01;2025-04-01 09:22:23.000;AM;2200;4000;922;Fora da janela (mais de 2h)
5003;BR252430097254A;2025-04-01;2025-04-01 23:37:18.000;PM1;7000;1000;2337;Fora da janela (mais de 2h)
5003;BR252430097254A;2025-04-01;2025-04-01 23:37:18.000;AM;2200;4000;2337;Está dentro da janela AM
5003;BR2520298358422;2025-04-01;2025-04-01 11:01:58.000;PM1;7000;1000;1101;Está fora depois da janela PM1
5003;BR2520298358422;2025-04-01;2025-04-01 11:01:58.000;AM;2200;4000;1101;Fora da janela (mais de 2h)
5003;BR253729322111L;2025-04-01;2025-04-01 09:28:44.000;PM1;7000;1000;928;Fora da janela (mais de 2h)
5003;BR253729322111L;2025-04-01;2025-04-01 09:28:44.000;AM;2200;4000;928;Fora da janela (mais de 2h)
5003;BR256571928900M;2025-04-01;2025-04-01 07:54:36.000;PM1;7000;1000;754;Fora da janela (mais de 2h)
5003;BR256571928900M;2025-04-01;2025-04-01 07:54:36.000;AM;2200;4000;754;Fora da janela (mais de 2h)
5003;BR2592075989406;2025-04-01;2025-04-01 23:52:56.000;PM1;7000;1000;2352;Fora da janela (mais de 2h)
5003;BR2592075989406;2025-04-01;2025-04-01 23:52:56.000;AM;2200;4000;2352;Está dentro da janela AM
5003;BR254052864357T;2025-04-01;2025-04-01 10:07:23.000;PM1;7000;1000;1007;Está fora depois da janela PM1
5003;BR254052864357T;2025-04-01;2025-04-01 10:07:23.000;AM;2200;4000;1007;Fora da janela (mais de 2h)
5003;BR255023893275N;2025-04-01;2025-04-01 09:14:51.000;PM1;7000;1000;914;Fora da janela (mais de 2h)
5003;BR255023893275N;2025-04-01;2025-04-01 09:14:51.000;AM;2200;4000;914;Fora da janela (mais de 2h)
5003;BR253149481427S;2025-04-01;2025-04-01 10:19:21.000;PM1;7000;1000;1019;Está fora depois da janela PM1
5003;BR253149481427S;2025-04-01;2025-04-01 10:19:21.000;AM;2200;4000;1019;Fora da janela (mais de 2h)
5003;BR252530756744S;2025-04-01;2025-04-01 09:40:49.000;PM1;7000;1000;940;Fora da janela (mais de 2h)
5003;BR252530756744S;2025-04-01;2025-04-01 09:40:49.000;AM;2200;4000;940;Fora da janela (mais de 2h)
5003;BR253635138173B;2025-04-01;2025-04-01 09:26:44.000;PM1;7000;1000;926;Fora da janela (mais de 2h)
5003;BR253635138173B;2025-04-01;2025-04-01 09:26:44.000;AM;2200;4000;926;Fora da janela (mais de 2h)
5003;BR2574172489353;2025-04-01;2025-04-01 10:41:34.000;PM1;7000;1000;1041;Está fora depois da janela PM1
5003;BR2574172489353;2025-04-01;2025-04-01 10:41:34.000;AM;2200;4000;1041;Fora da janela (mais de 2h)
5003;BR253965164636H;2025-04-01;2025-04-01 09:52:18.000;PM1;7000;1000;952;Fora da janela (mais de 2h)
5003;BR253965164636H;2025-04-01;2025-04-01 09:52:18.000;AM;2200;4000;952;Fora da janela (mais de 2h)
5003;BR258173291882C;2025-04-01;2025-04-01 22:27:34.000;PM1;7000;1000;2227;Fora da janela (mais de 2h)
5003;BR258173291882C;2025-04-01;2025-04-01 22:27:34.000;AM;2200;4000;2227;Está dentro da janela AM
5003;BR251402121656K;2025-04-01;2025-04-01 22:35:49.000;PM1;7000;1000;2235;Fora da janela (mais de 2h)
5003;BR251402121656K;2025-04-01;2025-04-01 22:35:49.000;AM;2200;4000;2235;Está dentro da janela AM
5003;BR259875975251P;2025-04-01;2025-04-01 07:53:33.000;PM1;7000;1000;753;Fora da janela (mais de 2h)
5003;BR259875975251P;2025-04-01;2025-04-01 07:53:33.000;AM;2200;4000;753;Fora da janela (mais de 2h)
5003;BR258713426638L;2025-04-01;2025-04-01 10:05:59.000;PM1;7000;1000;1005;Está fora depois da janela PM1
5003;BR258713426638L;2025-04-01;2025-04-01 10:05:59.000;AM;2200;4000;1005;Fora da janela (mais de 2h)
5003;BR252981360408F;2025-04-01;2025-04-01 22:16:56.000;PM1;7000;1000;2216;Fora da janela (mais de 2h)
5003;BR252981360408F;2025-04-01;2025-04-01 22:16:56.000;AM;2200;4000;2216;Está dentro da janela AM
5003;BR259060094314O;2025-04-01;2025-04-01 23:00:18.000;PM1;7000;1000;2300;Fora da janela (mais de 2h)
5003;BR259060094314O;2025-04-01;2025-04-01 23:00:18.000;AM;2200;4000;2300;Está dentro da janela AM
5003;BR253033341130L;2025-04-01;2025-04-01 10:37:19.000;PM1;7000;1000;1037;Está fora depois da janela PM1
5003;BR253033341130L;2025-04-01;2025-04-01 10:37:19.000;AM;2200;4000;1037;Fora da janela (mais de 2h)
5003;BR257360779923I;2025-04-01;2025-04-01 08:00:48.000;PM1;7000;1000;800;Fora da janela (mais de 2h)
5003;BR257360779923I;2025-04-01;2025-04-01 08:00:48.000;AM;2200;4000;800;Fora da janela (mais de 2h)
5003;BR2570354948853;2025-04-01;2025-04-01 07:38:39.000;PM1;7000;1000;738;Fora da janela (mais de 2h)
5003;BR2570354948853;2025-04-01;2025-04-01 07:38:39.000;AM;2200;4000;738;Fora da janela (mais de 2h)
5003;BR2514894931823;2025-04-01;2025-04-01 23:58:11.000;PM1;7000;1000;2358;Fora da janela (mais de 2h)
5003;BR2514894931823;2025-04-01;2025-04-01 23:58:11.000;AM;2200;4000;2358;Está dentro da janela AM
5003;BR2512665164385;2025-04-01;2025-04-01 09:01:31.000;PM1;7000;1000;901;Fora da janela (mais de 2h)
5003;BR2512665164385;2025-04-01;2025-04-01 09:01:31.000;AM;2200;4000;901;Fora da janela (mais de 2h)
5003;BR2561998050669;2025-04-01;2025-04-01 09:26:27.000;PM1;7000;1000;926;Fora da janela (mais de 2h)
5003;BR2561998050669;2025-04-01;2025-04-01 09:26:27.000;AM;2200;4000;926;Fora da janela (mais de 2h)
5003;BR250006218410F;2025-04-01;2025-04-01 22:56:14.000;PM1;7000;1000;2256;Fora da janela (mais de 2h)
5003;BR250006218410F;2025-04-01;2025-04-01 22:56:14.000;AM;2200;4000;2256;Está dentro da janela AM
5003;BR255799025929V;2025-04-01;2025-04-01 22:51:25.000;PM1;7000;1000;2251;Fora da janela (mais de 2h)
5003;BR255799025929V;2025-04-01;2025-04-01 22:51:25.000;AM;2200;4000;2251;Está dentro da janela AM
5003;BR252757222647A;2025-04-01;2025-04-01 10:09:14.000;PM1;7000;1000;1009;Está fora depois da janela PM1
5003;BR252757222647A;2025-04-01;2025-04-01 10:09:14.000;AM;2200;4000;1009;Fora da janela (mais de 2h)
5003;BR258953096423Z;2025-04-01;2025-04-01 09:25:31.000;PM1;7000;1000;925;Fora da janela (mais de 2h)
5003;BR258953096423Z;2025-04-01;2025-04-01 09:25:31.000;AM;2200;4000;925;Fora da janela (mais de 2h)
5003;BR2553735994402;2025-04-01;2025-04-01 09:59:53.000;PM1;7000;1000;959;Fora da janela (mais de 2h)
5003;BR2553735994402;2025-04-01;2025-04-01 09:59:53.000;AM;2200;4000;959;Fora da janela (mais de 2h)
5003;BR256340078859J;2025-04-01;2025-04-01 09:32:02.000;PM1;7000;1000;932;Fora da janela (mais de 2h)
5003;BR256340078859J;2025-04-01;2025-04-01 09:32:02.000;AM;2200;4000;932;Fora da janela (mais de 2h)
5003;BR2522928263895;2025-04-01;2025-04-01 09:43:59.000;PM1;7000;1000;943;Fora da janela (mais de 2h)
5003;BR2522928263895;2025-04-01;2025-04-01 09:43:59.000;AM;2200;4000;943;Fora da janela (mais de 2h)
5003;BR257795815587X;2025-04-01;2025-04-01 23:50:15.000;PM1;7000;1000;2350;Fora da janela (mais de 2h)
5003;BR257795815587X;2025-04-01;2025-04-01 23:50:15.000;AM;2200;4000;2350;Está dentro da janela AM
5003;BR250590875651P;2025-04-01;2025-04-01 10:55:37.000;PM1;7000;1000;1055;Está fora depois da janela PM1
5003;BR250590875651P;2025-04-01;2025-04-01 10:55:37.000;AM;2200;4000;1055;Fora da janela (mais de 2h)
5003;BR2582629498925;2025-04-01;2025-04-01 10:17:40.000;PM1;7000;1000;1017;Está fora depois da janela PM1
5003;BR2582629498925;2025-04-01;2025-04-01 10:17:40.000;AM;2200;4000;1017;Fora da janela (mais de 2h)
5003;BR250666999222V;2025-04-01;2025-04-01 09:59:30.000;PM1;7000;1000;959;Fora da janela (mais de 2h)
5003;BR250666999222V;2025-04-01;2025-04-01 09:59:30.000;AM;2200;4000;959;Fora da janela (mais de 2h)
5003;BR255805772153B;2025-04-01;2025-04-01 09:09:28.000;PM1;7000;1000;909;Fora da janela (mais de 2h)
5003;BR255805772153B;2025-04-01;2025-04-01 09:09:28.000;AM;2200;4000;909;Fora da janela (mais de 2h)
5003;BR2571298796605;2025-04-01;2025-04-01 09:26:11.000;PM1;7000;1000;926;Fora da janela (mais de 2h)
5003;BR2571298796605;2025-04-01;2025-04-01 09:26:11.000;AM;2200;4000;926;Fora da janela (mais de 2h)
5003;BR252303084359M;2025-04-01;2025-04-01 22:52:29.000;PM1;7000;1000;2252;Fora da janela (mais de 2h)
5003;BR252303084359M;2025-04-01;2025-04-01 22:52:29.000;AM;2200;4000;2252;Está dentro da janela AM
5003;BR251544259897P;2025-04-01;2025-04-01 09:53:51.000;PM1;7000;1000;953;Fora da janela (mais de 2h)
5003;BR251544259897P;2025-04-01;2025-04-01 09:53:51.000;AM;2200;4000;953;Fora da janela (mais de 2h)
5003;BR252680213745K;2025-04-01;2025-04-01 11:12:31.000;PM1;7000;1000;1112;Está fora depois da janela PM1
5003;BR252680213745K;2025-04-01;2025-04-01 11:12:31.000;AM;2200;4000;1112;Fora da janela (mais de 2h)
5003;BR256867792982Y;2025-04-01;2025-04-01 10:20:09.000;PM1;7000;1000;1020;Está fora depois da janela PM1
5003;BR256867792982Y;2025-04-01;2025-04-01 10:20:09.000;AM;2200;4000;1020;Fora da janela (mais de 2h)
5003;BR259297695991M;2025-04-01;2025-04-01 23:52:55.000;PM1;7000;1000;2352;Fora da janela (mais de 2h)
5003;BR259297695991M;2025-04-01;2025-04-01 23:52:55.000;AM;2200;4000;2352;Está dentro da janela AM
5003;BR2591835245988;2025-04-01;2025-04-01 10:27:04.000;PM1;7000;1000;1027;Está fora depois da janela PM1
5003;BR2591835245988;2025-04-01;2025-04-01 10:27:04.000;AM;2200;4000;1027;Fora da janela (mais de 2h)
5003;BR2530093388743;2025-04-01;2025-04-01 22:55:33.000;PM1;7000;1000;2255;Fora da janela (mais de 2h)
5003;BR2530093388743;2025-04-01;2025-04-01 22:55:33.000;AM;2200;4000;2255;Está dentro da janela AM
5003;BR252547977202V;2025-04-01;2025-04-01 09:35:06.000;PM1;7000;1000;935;Fora da janela (mais de 2h)
5003;BR252547977202V;2025-04-01;2025-04-01 09:35:06.000;AM;2200;4000;935;Fora da janela (mais de 2h)
5003;BR254022047546R;2025-04-01;2025-04-01 11:07:09.000;PM1;7000;1000;1107;Está fora depois da janela PM1
5003;BR254022047546R;2025-04-01;2025-04-01 11:07:09.000;AM;2200;4000;1107;Fora da janela (mais de 2h)
5003;BR257904058252D;2025-04-01;2025-04-01 08:59:08.000;PM1;7000;1000;859;Fora da janela (mais de 2h)
5003;BR257904058252D;2025-04-01;2025-04-01 08:59:08.000;AM;2200;4000;859;Fora da janela (mais de 2h)
5003;BR253383184956S;2025-04-01;2025-04-01 08:55:04.000;PM1;7000;1000;855;Fora da janela (mais de 2h)
5003;BR253383184956S;2025-04-01;2025-04-01 08:55:04.000;AM;2200;4000;855;Fora da janela (mais de 2h)
5003;BR255130016114T;2025-04-01;2025-04-01 08:13:11.000;PM1;7000;1000;813;Fora da janela (mais de 2h)
5003;BR255130016114T;2025-04-01;2025-04-01 08:13:11.000;AM;2200;4000;813;Fora da janela (mais de 2h)
5003;BR2564517196043;2025-04-01;2025-04-01 08:33:00.000;PM1;7000;1000;833;Fora da janela (mais de 2h)
5003;BR2564517196043;2025-04-01;2025-04-01 08:33:00.000;AM;2200;4000;833;Fora da janela (mais de 2h)
5003;BR253572453488Z;2025-04-01;2025-04-01 10:06:46.000;PM1;7000;1000;1006;Está fora depois da janela PM1
5003;BR253572453488Z;2025-04-01;2025-04-01 10:06:46.000;AM;2200;4000;1006;Fora da janela (mais de 2h)
5003;BR251750385901Z;2025-04-01;2025-04-01 23:45:33.000;PM1;7000;1000;2345;Fora da janela (mais de 2h)
5003;BR251750385901Z;2025-04-01;2025-04-01 23:45:33.000;AM;2200;4000;2345;Está dentro da janela AM
5003;BR251682495714B;2025-04-01;2025-04-01 10:14:25.000;PM1;7000;1000;1014;Está fora depois da janela PM1
5003;BR251682495714B;2025-04-01;2025-04-01 10:14:25.000;AM;2200;4000;1014;Fora da janela (mais de 2h)
5003;BR255491948552A;2025-04-01;2025-04-01 23:45:48.000;PM1;7000;1000;2345;Fora da janela (mais de 2h)
5003;BR255491948552A;2025-04-01;2025-04-01 23:45:48.000;AM;2200;4000;2345;Está dentro da janela AM
5003;BR251728449625V;2025-04-01;2025-04-01 10:07:40.000;PM1;7000;1000;1007;Está fora depois da janela PM1
5003;BR251728449625V;2025-04-01;2025-04-01 10:07:40.000;AM;2200;4000;1007;Fora da janela (mais de 2h)
5003;BR252290488765A;2025-04-01;2025-04-01 09:35:24.000;PM1;7000;1000;935;Fora da janela (mais de 2h)
5003;BR252290488765A;2025-04-01;2025-04-01 09:35:24.000;AM;2200;4000;935;Fora da janela (mais de 2h)
5003;BR250959232113D;2025-04-01;2025-04-01 09:28:26.000;PM1;7000;1000;928;Fora da janela (mais de 2h)
5003;BR250959232113D;2025-04-01;2025-04-01 09:28:26.000;AM;2200;4000;928;Fora da janela (mais de 2h)
5003;BR254338309211G;2025-04-01;2025-04-01 11:53:51.000;PM1;7000;1000;1153;Está fora depois da janela PM1
5003;BR254338309211G;2025-04-01;2025-04-01 11:53:51.000;AM;2200;4000;1153;Fora da janela (mais de 2h)
5003;BR250388452098G;2025-04-01;2025-04-01 08:58:48.000;PM1;7000;1000;858;Fora da janela (mais de 2h)
5003;BR250388452098G;2025-04-01;2025-04-01 08:58:48.000;AM;2200;4000;858;Fora da janela (mais de 2h)
5003;BR255929043319N;2025-04-01;2025-04-01 22:35:45.000;PM1;7000;1000;2235;Fora da janela (mais de 2h)
5003;BR255929043319N;2025-04-01;2025-04-01 22:35:45.000;AM;2200;4000;2235;Está dentro da janela AM
5003;BR251128782383C;2025-04-01;2025-04-01 09:01:01.000;PM1;7000;1000;901;Fora da janela (mais de 2h)
5003;BR251128782383C;2025-04-01;2025-04-01 09:01:01.000;AM;2200;4000;901;Fora da janela (mais de 2h)
5003;BR2571218190564;2025-04-01;2025-04-01 07:50:18.000;PM1;7000;1000;750;Fora da janela (mais de 2h)
5003;BR2571218190564;2025-04-01;2025-04-01 07:50:18.000;AM;2200;4000;750;Fora da janela (mais de 2h)
5003;BR2559648483127;2025-04-01;2025-04-01 10:20:16.000;PM1;7000;1000;1020;Está fora depois da janela PM1
5003;BR2559648483127;2025-04-01;2025-04-01 10:20:16.000;AM;2200;4000;1020;Fora da janela (mais de 2h)
5003;BR2546138401740;2025-04-01;2025-04-01 08:44:05.000;PM1;7000;1000;844;Fora da janela (mais de 2h)
5003;BR2546138401740;2025-04-01;2025-04-01 08:44:05.000;AM;2200;4000;844;Fora da janela (mais de 2h)
5003;BR253002958694E;2025-04-01;2025-04-01 09:57:31.000;PM1;7000;1000;957;Fora da janela (mais de 2h)
5003;BR253002958694E;2025-04-01;2025-04-01 09:57:31.000;AM;2200;4000;957;Fora da janela (mais de 2h)
5003;BR255027792109K;2025-04-01;2025-04-01 23:46:04.000;PM1;7000;1000;2346;Fora da janela (mais de 2h)
5003;BR255027792109K;2025-04-01;2025-04-01 23:46:04.000;AM;2200;4000;2346;Está dentro da janela AM
5003;BR258186419445C;2025-04-01;2025-04-01 09:08:51.000;PM1;7000;1000;908;Fora da janela (mais de 2h)
5003;BR258186419445C;2025-04-01;2025-04-01 09:08:51.000;AM;2200;4000;908;Fora da janela (mais de 2h)
5003;BR258052590212B;2025-04-01;2025-04-01 08:33:50.000;PM1;7000;1000;833;Fora da janela (mais de 2h)
5003;BR258052590212B;2025-04-01;2025-04-01 08:33:50.000;AM;2200;4000;833;Fora da janela (mais de 2h)
5003;BR2527642892166;2025-04-01;2025-04-01 11:00:35.000;PM1;7000;1000;1100;Está fora depois da janela PM1
5003;BR2527642892166;2025-04-01;2025-04-01 11:00:35.000;AM;2200;4000;1100;Fora da janela (mais de 2h)
5003;BR256496755530I;2025-04-01;2025-04-01 10:43:11.000;PM1;7000;1000;1043;Está fora depois da janela PM1
5003;BR256496755530I;2025-04-01;2025-04-01 10:43:11.000;AM;2200;4000;1043;Fora da janela (mais de 2h)
5003;BR258908710723J;2025-04-01;2025-04-01 09:24:11.000;PM1;7000;1000;924;Fora da janela (mais de 2h)
5003;BR258908710723J;2025-04-01;2025-04-01 09:24:11.000;AM;2200;4000;924;Fora da janela (mais de 2h)
5003;BR2576410390041;2025-04-01;2025-04-01 09:19:22.000;PM1;7000;1000;919;Fora da janela (mais de 2h)
5003;BR2576410390041;2025-04-01;2025-04-01 09:19:22.000;AM;2200;4000;919;Fora da janela (mais de 2h)
5003;BR2529455149456;2025-04-01;2025-04-01 08:45:03.000;PM1;7000;1000;845;Fora da janela (mais de 2h)
5003;BR2529455149456;2025-04-01;2025-04-01 08:45:03.000;AM;2200;4000;845;Fora da janela (mais de 2h)
5003;BR252118808773E;2025-04-01;2025-04-01 10:21:14.000;PM1;7000;1000;1021;Está fora depois da janela PM1
5003;BR252118808773E;2025-04-01;2025-04-01 10:21:14.000;AM;2200;4000;1021;Fora da janela (mais de 2h)
5003;BR252312032214I;2025-04-01;2025-04-01 23:59:52.000;PM1;7000;1000;2359;Fora da janela (mais de 2h)
5003;BR252312032214I;2025-04-01;2025-04-01 23:59:52.000;AM;2200;4000;2359;Está dentro da janela AM
5003;BR250155049692R;2025-04-01;2025-04-01 09:17:38.000;PM1;7000;1000;917;Fora da janela (mais de 2h)
5003;BR250155049692R;2025-04-01;2025-04-01 09:17:38.000;AM;2200;4000;917;Fora da janela (mais de 2h)
5003;BR253323793809I;2025-04-01;2025-04-01 09:50:35.000;PM1;7000;1000;950;Fora da janela (mais de 2h)
5003;BR253323793809I;2025-04-01;2025-04-01 09:50:35.000;AM;2200;4000;950;Fora da janela (mais de 2h)
5003;BR254007776206U;2025-04-01;2025-04-01 09:49:37.000;PM1;7000;1000;949;Fora da janela (mais de 2h)
5003;BR254007776206U;2025-04-01;2025-04-01 09:49:37.000;AM;2200;4000;949;Fora da janela (mais de 2h)
5003;BR253517848098Y;2025-04-01;2025-04-01 07:35:39.000;PM1;7000;1000;735;Fora da janela (mais de 2h)
5003;BR253517848098Y;2025-04-01;2025-04-01 07:35:39.000;AM;2200;4000;735;Fora da janela (mais de 2h)
5003;BR255373477113X;2025-04-01;2025-04-01 09:07:29.000;PM1;7000;1000;907;Fora da janela (mais de 2h)
5003;BR255373477113X;2025-04-01;2025-04-01 09:07:29.000;AM;2200;4000;907;Fora da janela (mais de 2h)
5003;BR253543458338R;2025-04-01;2025-04-01 08:51:19.000;PM1;7000;1000;851;Fora da janela (mais de 2h)
5003;BR253543458338R;2025-04-01;2025-04-01 08:51:19.000;AM;2200;4000;851;Fora da janela (mais de 2h)
5003;BR259067885869N;2025-04-01;2025-04-01 08:49:44.000;PM1;7000;1000;849;Fora da janela (mais de 2h)
5003;BR259067885869N;2025-04-01;2025-04-01 08:49:44.000;AM;2200;4000;849;Fora da janela (mais de 2h)
5003;BR253079706156J;2025-04-01;2025-04-01 08:03:31.000;PM1;7000;1000;803;Fora da janela (mais de 2h)
5003;BR253079706156J;2025-04-01;2025-04-01 08:03:31.000;AM;2200;4000;803;Fora da janela (mais de 2h)
5003;BR2575785660996;2025-04-01;2025-04-01 09:23:02.000;PM1;7000;1000;923;Fora da janela (mais de 2h)
5003;BR2575785660996;2025-04-01;2025-04-01 09:23:02.000;AM;2200;4000;923;Fora da janela (mais de 2h)
5003;BR250423779694Q;2025-04-01;2025-04-01 09:55:40.000;PM1;7000;1000;955;Fora da janela (mais de 2h)
5003;BR250423779694Q;2025-04-01;2025-04-01 09:55:40.000;AM;2200;4000;955;Fora da janela (mais de 2h)
5003;BR2593634957425;2025-04-01;2025-04-01 11:53:54.000;PM1;7000;1000;1153;Está fora depois da janela PM1
5003;BR2593634957425;2025-04-01;2025-04-01 11:53:54.000;AM;2200;4000;1153;Fora da janela (mais de 2h)
5003;BR253843674614Z;2025-04-01;2025-04-01 23:29:38.000;PM1;7000;1000;2329;Fora da janela (mais de 2h)
5003;BR253843674614Z;2025-04-01;2025-04-01 23:29:38.000;AM;2200;4000;2329;Está dentro da janela AM
5003;BR2584382800157;2025-04-01;2025-04-01 10:50:31.000;PM1;7000;1000;1050;Está fora depois da janela PM1
5003;BR2584382800157;2025-04-01;2025-04-01 10:50:31.000;AM;2200;4000;1050;Fora da janela (mais de 2h)
5003;BR258286870080P;2025-04-01;2025-04-01 10:35:10.000;PM1;7000;1000;1035;Está fora depois da janela PM1
5003;BR258286870080P;2025-04-01;2025-04-01 10:35:10.000;AM;2200;4000;1035;Fora da janela (mais de 2h)
5003;BR257008085941R;2025-04-01;2025-04-01 22:31:02.000;PM1;7000;1000;2231;Fora da janela (mais de 2h)
5003;BR257008085941R;2025-04-01;2025-04-01 22:31:02.000;AM;2200;4000;2231;Está dentro da janela AM
5003;BR256519496764G;2025-04-01;2025-04-01 23:44:09.000;PM1;7000;1000;2344;Fora da janela (mais de 2h)
5003;BR256519496764G;2025-04-01;2025-04-01 23:44:09.000;AM;2200;4000;2344;Está dentro da janela AM
5003;BR256939703398B;2025-04-01;2025-04-01 22:26:23.000;PM1;7000;1000;2226;Fora da janela (mais de 2h)
5003;BR256939703398B;2025-04-01;2025-04-01 22:26:23.000;AM;2200;4000;2226;Está dentro da janela AM
5003;BR2527038687230;2025-04-01;2025-04-01 11:10:10.000;PM1;7000;1000;1110;Está fora depois da janela PM1
5003;BR2527038687230;2025-04-01;2025-04-01 11:10:10.000;AM;2200;4000;1110;Fora da janela (mais de 2h)
5003;BR258035484797F;2025-04-01;2025-04-01 09:27:01.000;PM1;7000;1000;927;Fora da janela (mais de 2h)
5003;BR258035484797F;2025-04-01;2025-04-01 09:27:01.000;AM;2200;4000;927;Fora da janela (mais de 2h)
5003;BR251490151404C;2025-04-01;2025-04-01 09:20:10.000;PM1;7000;1000;920;Fora da janela (mais de 2h)
5003;BR251490151404C;2025-04-01;2025-04-01 09:20:10.000;AM;2200;4000;920;Fora da janela (mais de 2h)
5003;BR255700012615T;2025-04-01;2025-04-01 23:57:28.000;PM1;7000;1000;2357;Fora da janela (mais de 2h)
5003;BR255700012615T;2025-04-01;2025-04-01 23:57:28.000;AM;2200;4000;2357;Está dentro da janela AM
5003;BR2531145482883;2025-04-01;2025-04-01 23:59:19.000;PM1;7000;1000;2359;Fora da janela (mais de 2h)
5003;BR2531145482883;2025-04-01;2025-04-01 23:59:19.000;AM;2200;4000;2359;Está dentro da janela AM
5003;BR2574556675522;2025-04-01;2025-04-01 09:35:04.000;PM1;7000;1000;935;Fora da janela (mais de 2h)
5003;BR2574556675522;2025-04-01;2025-04-01 09:35:04.000;AM;2200;4000;935;Fora da janela (mais de 2h)
5003;BR2505440604684;2025-04-01;2025-04-01 11:36:03.000;PM1;7000;1000;1136;Está fora depois da janela PM1
5003;BR2505440604684;2025-04-01;2025-04-01 11:36:03.000;AM;2200;4000;1136;Fora da janela (mais de 2h)
